id,user_id,animal_id,telemetry_data,mac_id,timestamp,Time Difference (s)
1278729,5,25,"05,04,F3",C2:8F:71:A6:0C:DE,1640005704,0
1278730,5,25,"06,03,F1",C2:8F:71:A6:0C:DE,1640005704,0
1278731,5,25,"10,05,FD",C2:8F:71:A6:0C:DE,1640005704,0
1278732,5,25,"0E,03,FC",C2:8F:71:A6:0C:DE,1640005704,0
1278733,5,25,"0E,04,FA",C2:8F:71:A6:0C:DE,1640005704,0
1278734,5,25,"0D,05,FA",C2:8F:71:A6:0C:DE,1640005704,0
1278735,5,25,"12,FB,07",C2:8F:71:A6:0C:DE,1640005704,0
1278736,5,25,"0E,F9,00",C2:8F:71:A6:0C:DE,1640005704,58728
1292209,5,25,"0E,05,00",C2:8F:71:A6:0C:DE,1640064432,0
1292210,5,25,"0F,05,FF",C2:8F:71:A6:0C:DE,1640064432,0
1292211,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640064432,0
1292212,5,25,"0E,05,00",C2:8F:71:A6:0C:DE,1640064432,0
1292213,5,25,"0E,05,00",C2:8F:71:A6:0C:DE,1640064432,0
1292214,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640064432,0
1292215,5,25,"0F,05,FF",C2:8F:71:A6:0C:DE,1640064432,0
1292216,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640064432,3229
1301577,5,25,"FF,4A,0E",C2:8F:71:A6:0C:DE,1640067661,0
1301578,5,25,"28,20,F4",C2:8F:71:A6:0C:DE,1640067661,0
1301579,5,25,"12,FD,00",C2:8F:71:A6:0C:DE,1640067661,0
1301580,5,25,"0B,03,FF",C2:8F:71:A6:0C:DE,1640067661,0
1301581,5,25,"0A,0F,02",C2:8F:71:A6:0C:DE,1640067661,0
1301582,5,25,"10,74,D5",C2:8F:71:A6:0C:DE,1640067661,0
1301583,5,25,"0D,F0,05",C2:8F:71:A6:0C:DE,1640067661,0
1301584,5,25,"0F,12,0B",C2:8F:71:A6:0C:DE,1640067661,8
1301617,5,25,"15,EA,05",C2:8F:71:A6:0C:DE,1640067669,0
1301618,5,25,"18,05,FE",C2:8F:71:A6:0C:DE,1640067669,0
1301619,5,25,"16,05,FF",C2:8F:71:A6:0C:DE,1640067669,0
1301620,5,25,"07,F6,03",C2:8F:71:A6:0C:DE,1640067669,0
1301621,5,25,"FB,4C,09",C2:8F:71:A6:0C:DE,1640067669,0
1301622,5,25,"06,39,0D",C2:8F:71:A6:0C:DE,1640067669,0
1301623,5,25,"0C,07,FF",C2:8F:71:A6:0C:DE,1640067669,0
1301624,5,25,"0C,08,FF",C2:8F:71:A6:0C:DE,1640067669,561
1303657,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640068230,0
1303658,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640068230,0
1303659,5,25,"0C,07,FE",C2:8F:71:A6:0C:DE,1640068230,0
1303660,5,25,"0C,08,FF",C2:8F:71:A6:0C:DE,1640068230,0
1303661,5,25,"0D,08,FF",C2:8F:71:A6:0C:DE,1640068230,0
1303662,5,25,"0C,07,FE",C2:8F:71:A6:0C:DE,1640068230,0
1303663,5,25,"0C,08,FF",C2:8F:71:A6:0C:DE,1640068230,0
1303664,5,25,"0D,08,FF",C2:8F:71:A6:0C:DE,1640068230,20688
1304849,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640088918,0
1304850,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640088918,0
1304851,5,25,"0D,05,FF",C2:8F:71:A6:0C:DE,1640088918,0
1304852,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640088918,0
1304853,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640088918,0
1304854,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640088918,0
1304855,5,25,"0C,07,00",C2:8F:71:A6:0C:DE,1640088918,0
1304856,5,25,"0D,08,FE",C2:8F:71:A6:0C:DE,1640088918,98
1305169,5,25,"0E,05,00",C2:8F:71:A6:0C:DE,1640089016,0
1305170,5,25,"0E,05,00",C2:8F:71:A6:0C:DE,1640089016,0
1305171,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640089016,0
1305172,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640089016,0
1305173,5,25,"0E,05,00",C2:8F:71:A6:0C:DE,1640089016,0
1305174,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640089016,0
1305175,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640089016,0
1305176,5,25,"0E,05,00",C2:8F:71:A6:0C:DE,1640089016,163
1305865,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089179,0
1305866,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640089179,0
1305867,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089179,0
1305868,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089179,0
1305869,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640089179,0
1305870,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089179,0
1305871,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089179,0
1305872,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640089179,658
1307793,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089837,0
1307794,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089837,0
1307795,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640089837,0
1307796,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640089837,0
1307797,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089837,0
1307798,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089837,0
1307799,5,25,"0E,06,00",C2:8F:71:A6:0C:DE,1640089837,0
1307800,5,25,"0E,05,00",C2:8F:71:A6:0C:DE,1640089837,90
1308441,5,25,"0F,02,00",C2:8F:71:A6:0C:DE,1640089927,0
1308442,5,25,"0D,05,00",C2:8F:71:A6:0C:DE,1640089927,0
1308443,5,25,"0E,05,01",C2:8F:71:A6:0C:DE,1640089927,0
1308444,5,25,"0E,04,01",C2:8F:71:A6:0C:DE,1640089927,0
1308445,5,25,"0F,04,00",C2:8F:71:A6:0C:DE,1640089927,0
1308446,5,25,"0F,04,00",C2:8F:71:A6:0C:DE,1640089927,0
1308447,5,25,"0E,04,00",C2:8F:71:A6:0C:DE,1640089927,0
1308448,5,25,"10,03,00",C2:8F:71:A6:0C:DE,1640089927,53
1308801,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640089980,0
1308802,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640089980,0
1308803,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640089980,0
1308804,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640089980,0
1308805,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640089980,0
1308806,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640089980,0
1308807,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640089980,0
1308808,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640089980,142668
1309657,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1640232648,0
1309658,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640232648,0
1309659,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1640232648,0
1309660,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1640232648,0
1309661,5,25,"0E,06,FD",C2:8F:71:A6:0C:DE,1640232648,0
1309662,5,25,"0E,06,FD",C2:8F:71:A6:0C:DE,1640232648,0
1309663,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640232648,0
1309664,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1640232648,86
1309977,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640232734,0
1309978,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640232734,0
1309979,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232734,0
1309980,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232734,0
1309981,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640232734,0
1309982,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232734,0
1309983,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232734,0
1309984,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640232734,8
1310009,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640232742,0
1310010,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640232742,0
1310011,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640232742,0
1310012,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232742,0
1310013,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232742,0
1310014,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640232742,0
1310015,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640232742,0
1310016,5,25,"0D,06,00",C2:8F:71:A6:0C:DE,1640232742,60
1310297,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640232802,0
1310298,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640232802,0
1310299,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232802,0
1310300,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640232802,0
1310301,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640232802,0
1310302,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232802,0
1310303,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640232802,0
1310304,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640232802,75
1310553,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640232877,0
1310554,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640232877,0
1310555,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640232877,0
1310556,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640232877,0
1310557,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640232877,0
1310558,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640232877,0
1310559,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640232877,0
1310560,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640232877,128
1311041,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640233005,0
1311042,5,25,"0E,06,00",C2:8F:71:A6:0C:DE,1640233005,0
1311043,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640233005,0
1311044,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640233005,0
1311045,5,25,"0D,05,FF",C2:8F:71:A6:0C:DE,1640233005,0
1311046,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640233005,0
1311047,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640233005,0
1311048,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640233005,68
1311369,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640233073,0
1311370,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1640233073,0
1311371,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640233073,0
1311372,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640233073,0
1311373,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640233073,0
1311374,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640233073,0
1311375,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640233073,0
1311376,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640233073,51
1311593,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640233124,0
1311594,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1640233124,0
1311595,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640233124,0
1311596,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640233124,0
1311597,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640233124,0
1311598,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640233124,0
1311599,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640233124,0
1311600,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640233124,1502
1311961,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640234626,0
1311962,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640234626,0
1311963,5,25,"0D,06,00",C2:8F:71:A6:0C:DE,1640234626,0
1311964,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640234626,0
1311965,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640234626,0
1311966,5,25,"0E,05,FF",C2:8F:71:A6:0C:DE,1640234626,0
1311967,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640234626,0
1311968,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640234626,20
1312033,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640234646,0
1312034,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640234646,0
1312035,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640234646,0
1312036,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640234646,0
1312037,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640234646,0
1312038,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640234646,0
1312039,5,25,"0E,06,FF",C2:8F:71:A6:0C:DE,1640234646,0
1312040,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1640234646,349331
1312849,5,25,"0D,05,FE",C2:8F:71:A6:0C:DE,1640583977,0
1312850,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1640583977,0
1312851,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1640583977,0
1312852,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1640583977,0
1312853,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1640583977,0
1312854,5,25,"0E,04,FD",C2:8F:71:A6:0C:DE,1640583977,0
1312855,5,25,"0E,06,FD",C2:8F:71:A6:0C:DE,1640583977,0
1312856,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1640583977,135
1313345,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640584112,0
1313346,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640584112,0
1313347,5,25,"0F,04,FF",C2:8F:71:A6:0C:DE,1640584112,0
1313348,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640584112,0
1313349,5,25,"0F,04,FF",C2:8F:71:A6:0C:DE,1640584112,0
1313350,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640584112,0
1313351,5,25,"0D,08,FF",C2:8F:71:A6:0C:DE,1640584112,0
1313352,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640584112,107928
1313961,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1640692040,0
1313962,5,25,"0E,03,FE",C2:8F:71:A6:0C:DE,1640692040,0
1313963,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1640692040,0
1313964,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1640692040,0
1313965,5,25,"0E,03,FE",C2:8F:71:A6:0C:DE,1640692040,0
1313966,5,25,"0E,03,FE",C2:8F:71:A6:0C:DE,1640692040,0
1313967,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1640692040,0
1313968,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640692040,21
1314041,5,25,"0C,08,FE",C2:8F:71:A6:0C:DE,1640692061,0
1314042,5,25,"0C,08,FE",C2:8F:71:A6:0C:DE,1640692061,0
1314043,5,25,"0C,07,FE",C2:8F:71:A6:0C:DE,1640692061,0
1314044,5,25,"0C,08,FE",C2:8F:71:A6:0C:DE,1640692061,0
1314045,5,25,"0C,07,FE",C2:8F:71:A6:0C:DE,1640692061,0
1314046,5,25,"0C,07,FD",C2:8F:71:A6:0C:DE,1640692061,0
1314047,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640692061,0
1314048,5,25,"0C,08,FE",C2:8F:71:A6:0C:DE,1640692061,8
1314089,5,25,"0C,08,FE",C2:8F:71:A6:0C:DE,1640692069,0
1314090,5,25,"0C,07,FE",C2:8F:71:A6:0C:DE,1640692069,0
1314091,5,25,"0C,07,FE",C2:8F:71:A6:0C:DE,1640692069,0
1314092,5,25,"0C,07,FE",C2:8F:71:A6:0C:DE,1640692069,0
1314093,5,25,"0C,08,FE",C2:8F:71:A6:0C:DE,1640692069,0
1314094,5,25,"0C,08,FF",C2:8F:71:A6:0C:DE,1640692069,0
1314095,5,25,"0C,07,FF",C2:8F:71:A6:0C:DE,1640692069,0
1314096,5,25,"0C,07,FE",C2:8F:71:A6:0C:DE,1640692069,142693
1314833,5,25,"0A,0A,00",C2:8F:71:A6:0C:DE,1640834762,0
1314834,5,25,"0B,0A,FF",C2:8F:71:A6:0C:DE,1640834762,0
1314835,5,25,"0A,0A,FF",C2:8F:71:A6:0C:DE,1640834762,0
1314836,5,25,"0A,09,FF",C2:8F:71:A6:0C:DE,1640834762,0
1314837,5,25,"0A,0A,FF",C2:8F:71:A6:0C:DE,1640834762,0
1314838,5,25,"0B,09,FF",C2:8F:71:A6:0C:DE,1640834762,0
1314839,5,25,"0B,0A,00",C2:8F:71:A6:0C:DE,1640834762,0
1314840,5,25,"0C,08,FF",C2:8F:71:A6:0C:DE,1640834762,8
1314873,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640834770,0
1314874,5,25,"0C,06,FE",C2:8F:71:A6:0C:DE,1640834770,0
1314875,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1640834770,0
1314876,5,25,"0A,09,FF",C2:8F:71:A6:0C:DE,1640834770,0
1314877,5,25,"0A,0A,FF",C2:8F:71:A6:0C:DE,1640834770,0
1314878,5,25,"0B,09,FF",C2:8F:71:A6:0C:DE,1640834770,0
1314879,5,25,"0B,0A,00",C2:8F:71:A6:0C:DE,1640834770,0
1314880,5,25,"0C,08,FF",C2:8F:71:A6:0C:DE,1640834770,134
1314945,5,25,"10,03,01",C2:8F:71:A6:0C:DE,1640834904,0
1314946,5,25,"0F,03,00",C2:8F:71:A6:0C:DE,1640834904,0
1314947,5,25,"0F,02,00",C2:8F:71:A6:0C:DE,1640834904,0
1314948,5,25,"0E,03,00",C2:8F:71:A6:0C:DE,1640834904,0
1314949,5,25,"0F,03,01",C2:8F:71:A6:0C:DE,1640834904,0
1314950,5,25,"0E,03,01",C2:8F:71:A6:0C:DE,1640834904,0
1314951,5,25,"0F,03,00",C2:8F:71:A6:0C:DE,1640834904,0
1314952,5,25,"0E,03,01",C2:8F:71:A6:0C:DE,1640834904,165
1315441,5,25,"0F,03,FF",C2:8F:71:A6:0C:DE,1640835069,0
1315442,5,25,"0F,04,00",C2:8F:71:A6:0C:DE,1640835069,0
1315443,5,25,"0F,03,FF",C2:8F:71:A6:0C:DE,1640835069,0
1315444,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640835069,0
1315445,5,25,"0E,03,FF",C2:8F:71:A6:0C:DE,1640835069,0
1315446,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640835069,0
1315447,5,25,"0F,03,FF",C2:8F:71:A6:0C:DE,1640835069,0
1315448,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1640835069,44
1315561,5,25,"0C,07,FF",C2:8F:71:A6:0C:DE,1640835113,0
1315562,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640835113,0
1315563,5,25,"0D,07,00",C2:8F:71:A6:0C:DE,1640835113,0
1315564,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640835113,0
1315565,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640835113,0
1315566,5,25,"0C,07,FF",C2:8F:71:A6:0C:DE,1640835113,0
1315567,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640835113,0
1315568,5,25,"0C,07,FF",C2:8F:71:A6:0C:DE,1640835113,97233
1315929,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640932346,0
1315930,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640932346,0
1315931,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640932346,0
1315932,5,25,"0D,07,FF",C2:8F:71:A6:0C:DE,1640932346,0
1315933,5,25,"0D,06,FE",C2:8F:71:A6:0C:DE,1640932346,0
1315934,5,25,"0D,07,FE",C2:8F:71:A6:0C:DE,1640932346,0
1315935,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640932346,0
1315936,5,25,"0D,06,FF",C2:8F:71:A6:0C:DE,1640932346,78053
1317529,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1641010399,0
1317530,5,25,"0F,03,FD",C2:8F:71:A6:0C:DE,1641010399,0
1317531,5,25,"0F,03,FE",C2:8F:71:A6:0C:DE,1641010399,0
1317532,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641010399,0
1317533,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641010399,0
1317534,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641010399,0
1317535,5,25,"0E,04,FD",C2:8F:71:A6:0C:DE,1641010399,0
1317536,5,25,"0D,04,FE",C2:8F:71:A6:0C:DE,1641010399,16
1317641,5,25,"0E,04,FD",C2:8F:71:A6:0C:DE,1641010415,0
1317642,5,25,"0E,04,FD",C2:8F:71:A6:0C:DE,1641010415,0
1317643,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641010415,0
1317644,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641010415,0
1317645,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641010415,0
1317646,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641010415,0
1317647,5,25,"0E,04,FD",C2:8F:71:A6:0C:DE,1641010415,0
1317648,5,25,"0D,05,FD",C2:8F:71:A6:0C:DE,1641010415,7
1317665,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641010422,0
1317666,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641010422,0
1317667,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641010422,0
1317668,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641010422,0
1317669,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641010422,0
1317670,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641010422,0
1317671,5,25,"0E,04,FD",C2:8F:71:A6:0C:DE,1641010422,0
1317672,5,25,"0D,05,FD",C2:8F:71:A6:0C:DE,1641010422,30663
1317753,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041085,0
1317754,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1641041085,0
1317755,5,25,"0E,06,FE",C2:8F:71:A6:0C:DE,1641041085,0
1317756,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041085,0
1317757,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041085,0
1317758,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1641041085,0
1317759,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041085,0
1317760,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041085,8
1317809,5,25,"0F,05,FE",C2:8F:71:A6:0C:DE,1641041093,0
1317810,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041093,0
1317811,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041093,0
1317812,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1641041093,0
1317813,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041093,0
1317814,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041093,0
1317815,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041093,0
1317816,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041093,8
1317881,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041101,0
1317882,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041101,0
1317883,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041101,0
1317884,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1641041101,0
1317885,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041101,0
1317886,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041101,0
1317887,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041101,0
1317888,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041101,6
1317913,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041107,0
1317914,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041107,0
1317915,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041107,0
1317916,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041107,0
1317917,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041107,0
1317918,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041107,0
1317919,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041107,0
1317920,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041107,37
1318137,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041144,0
1318138,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041144,0
1318139,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041144,0
1318140,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041144,0
1318141,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041144,0
1318142,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041144,0
1318143,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041144,0
1318144,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041144,8
1318201,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041152,0
1318202,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041152,0
1318203,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041152,0
1318204,5,25,"0F,04,FE",C2:8F:71:A6:0C:DE,1641041152,0
1318205,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041152,0
1318206,5,25,"0E,03,FE",C2:8F:71:A6:0C:DE,1641041152,0
1318207,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041152,0
1318208,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041152,22
1318329,5,25,"0E,05,FD",C2:8F:71:A6:0C:DE,1641041174,0
1318330,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041174,0
1318331,5,25,"0F,04,FE",C2:8F:71:A6:0C:DE,1641041174,0
1318332,5,25,"0E,04,FF",C2:8F:71:A6:0C:DE,1641041174,0
1318333,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041174,0
1318334,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041174,0
1318335,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041174,0
1318336,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041174,19
1318481,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041193,0
1318482,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041193,0
1318483,5,25,"0E,05,FE",C2:8F:71:A6:0C:DE,1641041193,0
1318484,5,25,"0E,04,FE",C2:8F:71:A6:0C:DE,1641041193,0
1318485,5,25,"0E,04,FD",C2:8F:71:A6:0C:DE,1641041193,0
